"TrialNo","Filename","Level","Key","StartNote","HeardArr","HeardRange","ProbeNo","ProbeNote_inscale","ProbePrev","LowProbe","ProbeAcc","ProbeProb","ProbeProb_nostart","Last_Heard","Binom_StartNote_probeprob","Actual_StartNote_probeprob","Binom_LastHrd_probeprob","Actual_LastHrd_probeprob","Diff_LastHrd_Probe","ProbeNote_1","ProbeNote_1or5","AbsDiff_TrueIm_Probe","Direction_Same","Diff_LastHrd_TrueIm","TrueImagined_inscale","TrueIm_1or_5","guessing","discrimination","difficulty","inattention"
1653,"3_5_2_0_10000110_3_1",3,2,0,5,5,-2,3,0,0,"1",0.25,0.366666667,-3,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,-0.321733595611672,0.97
1654,"3_5_2_0_10001010_2_0",3,2,0,5,4,-3,2,1,0,"0",0,0,-1,0.03125,0.228611111,0.1171875,0.248611111,2,0,0,1,1,1,3,0,0.4,1.1284034825656,2.12167912893804,0.97
1655,"3_5_2_0_10010111_7_1",3,2,0,5,3,2,7,0,0,"1",0.25,0.366666667,-1,0.109375,0.286944444,0.205078125,0.114166667,3,0,0,0,1,3,7,0,0.4,1.1284034825656,0.582080640689481,0.97
1656,"3_5_2_0_10100001_2_0",3,2,0,5,3,-3,2,0,0,"0",0,0,-1,0.03125,0.228611111,0.1171875,0.248611111,2,0,0,1,1,1,3,0,0.4,1.1284034825656,1.63161648471035,0.97
1657,"3_5_2_0_10111010_7_1",3,2,0,5,4,2,7,0,0,"1",0.25,0.366666667,3,0.109375,0.286944444,0.1171875,0.368055556,1,0,0,0,1,1,7,0,0.4,1.1284034825656,-0.182314343510417,0.97
1658,"3_5_2_0_11001011_7_1",3,2,0,5,3,2,7,0,0,"1",0.25,0.366666667,1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,7,0,0.4,1.1284034825656,-0.0428950914091608,0.97
1659,"3_5_2_0_11001110_8_0",3,2,0,5,3,3,8,0,0,"0",0,0,1,0.03125,0.228611111,0.1171875,0.248611111,2,1,1,1,1,1,7,0,0.4,1.1284034825656,1.63161648471035,0.97
1660,"3_5_2_1_00001101_3_1",3,2,1,5,5,-2,-6,0,1,"1",0.25,0.366666667,-3,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,-6,0,0.4,1.1284034825656,-0.321733595611672,0.97
1661,"3_5_2_1_00001110_3_1",3,2,1,5,5,-2,-6,0,1,"1",0.25,0.366666667,-3,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,-6,0,0.4,1.1284034825656,-0.321733595611672,0.97
1662,"3_5_2_1_00001111_7_0",3,2,1,5,5,2,3,1,0,"0",0.25,0.366666667,-3,0.109375,0.286944444,0.205078125,0.007777778,5,0,0,2,1,3,1,1,0.4,1.1284034825656,1.64031546137746,0.97
1663,"3_5_2_1_00011011_7_0",3,2,1,5,4,2,3,1,0,"0",0.25,0.366666667,-1,0.109375,0.286944444,0.205078125,0.114166667,3,0,0,2,1,1,1,1,0.4,1.1284034825656,1.12880106697448,0.97
1664,"3_5_2_1_00100110_4_0",3,2,1,5,4,-1,-7,0,1,"0",0,0,-3,0.21875,0.326388889,0.1171875,0.248611111,2,0,0,1,1,1,-6,0,0.4,1.1284034825656,2.12167912893804,0.97
1665,"3_5_2_1_00110010_4_0",3,2,1,5,3,-1,-7,0,1,"0",0,0,-1,0.21875,0.326388889,0.24609375,0.22,0,0,0,1,0,1,-6,0,0.4,1.1284034825656,1.6373854932147,0.97
1666,"3_5_2_1_01000011_3_1",3,2,1,5,4,-2,-6,0,1,"1",0.25,0.366666667,-3,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,-6,0,0.4,1.1284034825656,-0.182314343510417,0.97
1667,"3_5_2_1_01010010_3_1",3,2,1,5,2,-2,-6,0,1,"1",0.25,0.366666667,-1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,-6,0,0.4,1.1284034825656,0.096524160692095,0.97
1668,"3_5_2_1_01011011_7_1",3,2,1,5,3,2,3,0,0,"1",0.25,0.366666667,1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,-0.0428950914091608,0.97
1669,"3_5_2_1_01011110_9_0",3,2,1,5,3,4,5,1,0,"0",0.090909091,0.133333333,1,0.00390625,0.158055556,0.043945313,0.114166667,3,0,1,2,1,1,3,0,0.4,1.1284034825656,0.638738422746789,0.97
1670,"3_5_2_1_01100001_4_0",3,2,1,5,3,-1,-7,0,1,"0",0,0,-1,0.21875,0.326388889,0.24609375,0.22,0,0,0,1,0,1,-6,0,0.4,1.1284034825656,1.6373854932147,0.97
1671,"3_5_2_1_01101110_8_0",3,2,1,5,3,3,4,0,0,"0",0,0,1,0.03125,0.228611111,0.1171875,0.248611111,2,0,0,1,1,1,3,0,0.4,1.1284034825656,1.63161648471035,0.97
1672,"3_5_2_1_01110101_7_1",3,2,1,5,4,2,3,0,0,"1",0.25,0.366666667,1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,-0.182314343510417,0.97
1673,"3_5_2_1_01110110_6_0",3,2,1,5,4,1,2,0,0,"0",0,0,1,0.21875,0.326388889,0.24609375,0.22,0,0,0,1,0,1,3,0,0.4,1.1284034825656,2.12744813744239,0.97
1674,"3_5_2_1_01111001_9_0",3,2,1,5,5,4,5,1,0,"0",0.090909091,0.133333333,3,0.00390625,0.158055556,0.205078125,0.368055556,1,0,1,2,1,1,3,0,0.4,1.1284034825656,1.56767076172876,0.97
1675,"3_5_2_1_01111010_6_0",3,2,1,5,5,1,2,0,0,"0",0,0,3,0.21875,0.326388889,0.1171875,0.248611111,2,0,0,1,1,1,3,0,0.4,1.1284034825656,2.61174177316574,0.97
1676,"3_5_2_1_10010001_3_1",3,2,1,5,3,-2,-6,0,1,"1",0.25,0.366666667,-1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,-6,0,0.4,1.1284034825656,-0.0428950914091608,0.97
1677,"3_5_2_1_10011110_7_1",3,2,1,5,3,2,3,0,0,"1",0.25,0.366666667,1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,-0.0428950914091608,0.97
1678,"3_5_2_1_11001101_7_1",3,2,1,5,3,2,3,0,0,"1",0.25,0.366666667,1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,-0.0428950914091608,0.97
1679,"3_5_2_1_11010011_7_1",3,2,1,5,3,2,3,0,0,"1",0.25,0.366666667,1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,-0.0428950914091608,0.97
1680,"3_5_3_0_00001111_4_0",3,3,0,5,5,-1,4,0,0,"0",0,0,-3,0.21875,0.326388889,0.1171875,0.248611111,2,0,0,1,1,3,5,1,0.4,1.1284034825656,2.61174177316574,0.97
1681,"3_5_3_0_00010011_4_0",3,3,0,5,4,-1,4,0,0,"0",0,0,-3,0.21875,0.326388889,0.1171875,0.248611111,2,0,0,1,1,1,3,0,0.4,1.1284034825656,2.12167912893804,0.97
1682,"3_5_3_0_00010101_3_1",3,3,0,5,4,-2,3,0,0,"1",0.25,0.366666667,-3,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,-0.182314343510417,0.97
1683,"3_5_3_0_00011010_3_1",3,3,0,5,4,-2,3,0,0,"1",0.25,0.366666667,-1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,-0.182314343510417,0.97
1684,"3_5_3_0_00100110_4_0",3,3,0,5,4,-1,4,0,0,"0",0,0,-3,0.21875,0.326388889,0.1171875,0.248611111,2,0,0,1,1,1,3,0,0.4,1.1284034825656,2.12167912893804,0.97
1685,"3_5_3_0_00101111_6_0",3,3,0,5,3,1,6,0,0,"0",0,0,-1,0.21875,0.326388889,0.24609375,0.248611111,2,0,0,1,1,3,7,0,0.4,1.1284034825656,1.63161648471035,0.97
1686,"3_5_3_0_00110001_2_0",3,3,0,5,3,-3,2,0,0,"0",0,0,-1,0.03125,0.228611111,0.1171875,0.248611111,2,0,0,1,1,1,3,0,0.4,1.1284034825656,1.63161648471035,0.97
1687,"3_5_3_0_00110010_3_1",3,3,0,5,3,-2,3,0,0,"1",0.25,0.366666667,-1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,-0.0428950914091608,0.97
1688,"3_5_3_0_01000101_4_0",3,3,0,5,4,-1,4,0,0,"0",0,0,-3,0.21875,0.326388889,0.1171875,0.248611111,2,0,0,1,1,1,3,0,0.4,1.1284034825656,2.12167912893804,0.97
1689,"3_5_3_0_01100001_3_1",3,3,0,5,3,-2,3,0,0,"1",0.25,0.366666667,-1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,-0.0428950914091608,0.97
1690,"3_5_3_0_01100010_2_0",3,3,0,5,3,-3,2,1,0,"0",0,0,-1,0.03125,0.228611111,0.1171875,0.248611111,2,0,0,1,1,1,3,0,0.4,1.1284034825656,1.63161648471035,0.97
1691,"3_5_3_0_01101011_9_0",3,3,0,5,3,4,9,1,0,"0",0.090909091,0.133333333,1,0.00390625,0.158055556,0.043945313,0.114166667,3,0,0,2,1,1,7,0,0.4,1.1284034825656,0.638738422746789,0.97
1692,"3_5_3_0_01101101_8_0",3,3,0,5,3,3,8,1,0,"0",0,0,1,0.03125,0.228611111,0.1171875,0.248611111,2,1,1,1,1,1,7,0,0.4,1.1284034825656,1.63161648471035,0.97
1693,"3_5_3_0_01101110_7_1",3,3,0,5,3,2,7,0,0,"1",0.25,0.366666667,1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,7,0,0.4,1.1284034825656,-0.0428950914091608,0.97
1694,"3_5_3_0_10001010_3_1",3,3,0,5,4,-2,3,0,0,"1",0.25,0.366666667,-1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,-0.182314343510417,0.97
1695,"3_5_3_0_10011110_7_1",3,3,0,5,3,2,7,0,0,"1",0.25,0.366666667,1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,7,0,0.4,1.1284034825656,-0.0428950914091608,0.97
1696,"3_5_3_0_10111001_7_1",3,3,0,5,4,2,7,0,0,"1",0.25,0.366666667,3,0.109375,0.286944444,0.1171875,0.368055556,1,0,0,0,1,1,7,0,0.4,1.1284034825656,-0.182314343510417,0.97
1697,"3_5_3_0_11000001_3_1",3,3,0,5,4,-2,3,0,0,"1",0.25,0.366666667,-1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,-0.182314343510417,0.97
1698,"3_5_3_0_11001011_6_0",3,3,0,5,3,1,6,0,0,"0",0,0,1,0.21875,0.326388889,0.24609375,0.22,0,0,0,1,0,1,7,0,0.4,1.1284034825656,1.6373854932147,0.97
1699,"3_5_3_0_11110100_7_1",3,3,0,5,5,2,7,0,0,"1",0.25,0.366666667,3,0.109375,0.286944444,0.1171875,0.368055556,1,0,0,0,1,1,7,0,0.4,1.1284034825656,-0.321733595611672,0.97
1700,"3_5_3_1_00001110_2_0",3,3,1,5,5,-3,-5,0,1,"0",0,0,-3,0.03125,0.228611111,0.24609375,0.22,0,0,1,1,0,1,-6,0,0.4,1.1284034825656,2.61751078167009,0.97
1701,"3_5_3_1_00010101_1_0",3,3,1,5,4,-4,-4,1,0,"0",0.090909091,0.133333333,-3,0.00390625,0.158055556,0.205078125,0.368055556,1,0,0,2,0,1,-6,0,0.4,1.1284034825656,1.07760811750107,0.97
1702,"3_5_3_1_00011001_3_1",3,3,1,5,4,-2,-6,0,1,"1",0.25,0.366666667,-1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,-6,0,0.4,1.1284034825656,-0.182314343510417,0.97
1703,"3_5_3_1_00100110_1_0",3,3,1,5,4,-4,-4,1,0,"0",0.090909091,0.133333333,-3,0.00390625,0.158055556,0.205078125,0.368055556,1,0,0,2,0,1,-6,0,0.4,1.1284034825656,1.07760811750107,0.97
1704,"3_5_3_1_00101001_1_0",3,3,1,5,3,-4,-4,1,0,"0",0.090909091,0.133333333,-1,0.00390625,0.158055556,0.043945313,0.114166667,3,0,0,2,1,1,-6,0,0.4,1.1284034825656,0.638738422746789,0.97
1705,"3_5_3_1_00101010_3_1",3,3,1,5,3,-2,-6,0,1,"1",0.25,0.366666667,-1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,-6,0,0.4,1.1284034825656,-0.0428950914091608,0.97
1706,"3_5_3_1_00110001_3_1",3,3,1,5,3,-2,-6,0,1,"1",0.25,0.366666667,-1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,-6,0,0.4,1.1284034825656,-0.0428950914091608,0.97
1707,"3_5_3_1_01000110_1_0",3,3,1,5,4,-4,-4,1,0,"0",0.090909091,0.133333333,-3,0.00390625,0.158055556,0.205078125,0.368055556,1,0,0,2,0,1,-6,0,0.4,1.1284034825656,1.07760811750107,0.97
1708,"3_5_3_1_01001010_3_1",3,3,1,5,3,-2,-6,0,1,"1",0.25,0.366666667,-1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,-6,0,0.4,1.1284034825656,-0.0428950914091608,0.97
1709,"3_5_3_1_01011101_7_1",3,3,1,5,3,2,3,0,0,"1",0.25,0.366666667,1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,-0.0428950914091608,0.97
1710,"3_5_3_1_01011110_7_1",3,3,1,5,3,2,3,0,0,"1",0.25,0.366666667,1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,-0.0428950914091608,0.97
1711,"3_5_3_1_01101110_7_1",3,3,1,5,3,2,3,0,0,"1",0.25,0.366666667,1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,-0.0428950914091608,0.97
1712,"3_5_3_1_01110110_9_0",3,3,1,5,4,4,5,1,0,"0",0.090909091,0.133333333,1,0.00390625,0.158055556,0.043945313,0.114166667,3,0,1,2,1,1,3,0,0.4,1.1284034825656,1.12880106697448,0.97
1713,"3_5_3_1_10000010_2_0",3,3,1,5,5,-3,-5,0,1,"0",0,0,-3,0.03125,0.228611111,0.24609375,0.22,0,0,1,1,0,1,-4,0,0.4,1.1284034825656,2.61751078167009,0.97
1714,"3_5_3_1_10000101_2_0",3,3,1,5,5,-3,-5,0,1,"0",0,0,-3,0.03125,0.228611111,0.24609375,0.22,0,0,1,1,0,1,-6,0,0.4,1.1284034825656,2.61751078167009,0.97
1715,"3_5_3_1_10010001_4_0",3,3,1,5,3,-1,-7,0,1,"0",0,0,-1,0.21875,0.326388889,0.24609375,0.22,0,0,0,1,0,1,-6,0,0.4,1.1284034825656,1.6373854932147,0.97
1716,"3_5_3_1_10010111_7_1",3,3,1,5,3,2,3,0,0,"1",0.25,0.366666667,-1,0.109375,0.286944444,0.205078125,0.114166667,3,0,0,0,1,3,3,0,0.4,1.1284034825656,0.582080640689481,0.97
1717,"3_5_3_1_10011011_7_1",3,3,1,5,3,2,3,0,0,"1",0.25,0.366666667,1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,-0.0428950914091608,0.97
1718,"3_5_3_1_10111001_6_0",3,3,1,5,4,1,2,0,0,"0",0,0,3,0.21875,0.326388889,0.1171875,0.248611111,2,0,0,1,1,1,3,0,0.4,1.1284034825656,2.12167912893804,0.97
1719,"3_5_3_1_11001101_7_1",3,3,1,5,3,2,3,0,0,"1",0.25,0.366666667,1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,-0.0428950914091608,0.97
1720,"3_5_4_0_00001101_2_0",3,4,0,5,5,-3,2,0,0,"0",0,0,-3,0.03125,0.228611111,0.24609375,0.22,0,0,0,1,0,1,3,0,0.4,1.1284034825656,2.61751078167009,0.97
1721,"3_5_4_0_00001110_1_0",3,4,0,5,5,-4,1,0,0,"0",0.090909091,0.133333333,-3,0.00390625,0.158055556,0.205078125,0.368055556,1,1,1,2,0,1,3,0,0.4,1.1284034825656,1.56767076172876,0.97
1722,"3_5_4_0_00011010_4_0",3,4,0,5,4,-1,4,0,0,"0",0,0,-1,0.21875,0.326388889,0.24609375,0.22,0,0,0,1,0,1,3,0,0.4,1.1284034825656,2.12744813744239,0.97
1723,"3_5_4_0_00011011_6_0",3,4,0,5,4,1,6,1,0,"0",0,0,-1,0.21875,0.326388889,0.24609375,0.248611111,2,0,0,1,1,1,5,1,0.4,1.1284034825656,2.12167912893804,0.97
1724,"3_5_4_0_00110010_3_1",3,4,0,5,3,-2,3,0,0,"1",0.25,0.366666667,-1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,-0.0428950914091608,0.97
1725,"3_5_4_0_01001010_2_0",3,4,0,5,3,-3,2,1,0,"0",0,0,-1,0.03125,0.228611111,0.1171875,0.248611111,2,0,0,1,1,1,3,0,0.4,1.1284034825656,1.63161648471035,0.97
1726,"3_5_4_0_01001111_7_1",3,4,0,5,3,2,7,0,0,"1",0.25,0.366666667,-1,0.109375,0.286944444,0.205078125,0.114166667,3,0,0,0,1,3,7,0,0.4,1.1284034825656,0.582080640689481,0.97
1727,"3_5_4_0_01011011_7_1",3,4,0,5,3,2,7,0,0,"1",0.25,0.366666667,1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,7,0,0.4,1.1284034825656,-0.0428950914091608,0.97
1728,"3_5_4_0_01011110_9_0",3,4,0,5,3,4,9,1,0,"0",0.090909091,0.133333333,1,0.00390625,0.158055556,0.043945313,0.114166667,3,0,0,2,1,1,7,0,0.4,1.1284034825656,0.638738422746789,0.97
1729,"3_5_4_0_01100001_1_0",3,4,0,5,3,-4,1,1,0,"0",0.090909091,0.133333333,-1,0.00390625,0.158055556,0.043945313,0.114166667,3,1,1,2,1,1,3,0,0.4,1.1284034825656,0.638738422746789,0.97
1730,"3_5_4_0_01100111_6_0",3,4,0,5,3,1,6,0,0,"0",0,0,-1,0.21875,0.326388889,0.24609375,0.248611111,2,0,0,1,1,3,7,0,0.4,1.1284034825656,1.63161648471035,0.97
1731,"3_5_4_0_01110101_7_1",3,4,0,5,4,2,7,0,0,"1",0.25,0.366666667,1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,7,0,0.4,1.1284034825656,-0.182314343510417,0.97
1732,"3_5_4_0_01111001_8_0",3,4,0,5,5,3,8,0,0,"0",0,0,3,0.03125,0.228611111,0.24609375,0.22,0,1,1,1,0,1,7,0,0.4,1.1284034825656,2.61751078167009,0.97
1733,"3_5_4_0_10001001_3_1",3,4,0,5,4,-2,3,0,0,"1",0.25,0.366666667,-1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,-0.182314343510417,0.97
1734,"3_5_4_0_10010010_3_1",3,4,0,5,3,-2,3,0,0,"1",0.25,0.366666667,-1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,-0.0428950914091608,0.97
1735,"3_5_4_0_10100001_3_1",3,4,0,5,3,-2,3,0,0,"1",0.25,0.366666667,-1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,-0.0428950914091608,0.97
1736,"3_5_4_0_10101101_7_1",3,4,0,5,2,2,7,0,0,"1",0.25,0.366666667,1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,7,0,0.4,1.1284034825656,0.096524160692095,0.97
1737,"3_5_4_0_11100101_6_0",3,4,0,5,4,1,6,0,0,"0",0,0,1,0.21875,0.326388889,0.24609375,0.22,0,0,0,1,0,1,7,0,0.4,1.1284034825656,2.12744813744239,0.97
1738,"3_5_4_1_00001101_3_1",3,4,1,5,5,-2,-6,0,1,"1",0.25,0.366666667,-3,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,-6,0,0.4,1.1284034825656,-0.321733595611672,0.97
1739,"3_5_4_1_00001111_7_0",3,4,1,5,5,2,3,1,0,"0",0.25,0.366666667,-3,0.109375,0.286944444,0.205078125,0.007777778,5,0,0,2,1,3,1,1,0.4,1.1284034825656,1.64031546137746,0.97
1740,"3_5_4_1_00010101_3_1",3,4,1,5,4,-2,-6,0,1,"1",0.25,0.366666667,-3,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,-6,0,0.4,1.1284034825656,-0.182314343510417,0.97
1741,"3_5_4_1_00100010_1_1",3,4,1,5,4,-4,-4,0,1,"1",0.090909091,0.133333333,-3,0.00390625,0.158055556,0.205078125,0.368055556,1,0,0,0,1,1,-4,0,0.4,1.1284034825656,-0.182314343510417,0.97
1742,"3_5_4_1_00100110_1_0",3,4,1,5,4,-4,-4,1,0,"0",0.090909091,0.133333333,-3,0.00390625,0.158055556,0.205078125,0.368055556,1,0,0,2,0,1,-6,0,0.4,1.1284034825656,1.07760811750107,0.97
1743,"3_5_4_1_00101001_2_0",3,4,1,5,3,-3,-5,0,1,"0",0,0,-1,0.03125,0.228611111,0.1171875,0.248611111,2,0,1,1,1,1,-6,0,0.4,1.1284034825656,1.63161648471035,0.97
1744,"3_5_4_1_00111110_8_0",3,4,1,5,4,3,4,0,0,"0",0,0,1,0.03125,0.228611111,0.1171875,0.248611111,2,0,0,1,1,1,3,0,0.4,1.1284034825656,2.12167912893804,0.97
1745,"3_5_4_1_01000101_2_0",3,4,1,5,4,-3,-5,0,1,"0",0,0,-3,0.03125,0.228611111,0.24609375,0.22,0,0,1,1,0,1,-6,0,0.4,1.1284034825656,2.12744813744239,0.97
1746,"3_5_4_1_01000110_1_0",3,4,1,5,4,-4,-4,1,0,"0",0.090909091,0.133333333,-3,0.00390625,0.158055556,0.205078125,0.368055556,1,0,0,2,0,1,-6,0,0.4,1.1284034825656,1.07760811750107,0.97
1747,"3_5_4_1_01010001_3_1",3,4,1,5,2,-2,-6,0,1,"1",0.25,0.366666667,-1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,-6,0,0.4,1.1284034825656,0.096524160692095,0.97
1748,"3_5_4_1_01011101_7_1",3,4,1,5,3,2,3,0,0,"1",0.25,0.366666667,1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,-0.0428950914091608,0.97
1749,"3_5_4_1_01101011_6_0",3,4,1,5,3,1,2,0,0,"0",0,0,1,0.21875,0.326388889,0.24609375,0.22,0,0,0,1,0,1,3,0,0.4,1.1284034825656,1.6373854932147,0.97
1750,"3_5_4_1_01101110_7_1",3,4,1,5,3,2,3,0,0,"1",0.25,0.366666667,1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,-0.0428950914091608,0.97
1751,"3_5_4_1_10010111_8_0",3,4,1,5,3,3,4,1,0,"0",0,0,-1,0.03125,0.228611111,0.1171875,0.040277778,4,0,0,1,1,3,3,0,0.4,1.1284034825656,1.67362382828456,0.97
1752,"3_5_4_1_10011110_7_1",3,4,1,5,3,2,3,0,0,"1",0.25,0.366666667,1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,-0.0428950914091608,0.97
1753,"3_5_4_1_10110101_7_1",3,4,1,5,3,2,3,0,0,"1",0.25,0.366666667,1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,-0.0428950914091608,0.97
1754,"3_5_4_1_10110110_7_1",3,4,1,5,3,2,3,0,0,"1",0.25,0.366666667,1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,-0.0428950914091608,0.97
1755,"3_5_4_1_10111001_8_0",3,4,1,5,4,3,4,0,0,"0",0,0,3,0.03125,0.228611111,0.24609375,0.22,0,0,0,1,0,1,3,0,0.4,1.1284034825656,2.12744813744239,0.97
1756,"3_5_4_1_11000010_3_1",3,4,1,5,4,-2,-6,0,1,"1",0.25,0.366666667,-1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,-6,0,0.4,1.1284034825656,-0.182314343510417,0.97
1757,"3_5_4_1_11010110_7_1",3,4,1,5,3,2,3,0,0,"1",0.25,0.366666667,1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,-0.0428950914091608,0.97
1758,"3_5_4_1_11101100_8_0",3,4,1,5,4,3,4,0,0,"0",0,0,3,0.03125,0.228611111,0.24609375,0.22,0,0,0,1,0,1,3,0,0.4,1.1284034825656,2.12744813744239,0.97
1759,"3_5_4_1_11110001_7_1",3,4,1,5,5,2,3,0,0,"1",0.25,0.366666667,3,0.109375,0.286944444,0.1171875,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,-0.321733595611672,0.97
1760,"3_5_5_0_00010011_4_0",3,5,0,5,4,-1,4,0,0,"0",0,0,-3,0.21875,0.326388889,0.1171875,0.248611111,2,0,0,1,1,1,3,0,0.4,1.1284034825656,2.12167912893804,0.97
1761,"3_5_5_0_00010101_1_0",3,5,0,5,4,-4,1,1,0,"0",0.090909091,0.133333333,-3,0.00390625,0.158055556,0.205078125,0.368055556,1,1,1,2,0,1,3,0,0.4,1.1284034825656,1.07760811750107,0.97
1762,"3_5_5_0_00010110_2_0",3,5,0,5,4,-3,2,0,0,"0",0,0,-3,0.03125,0.228611111,0.24609375,0.22,0,0,0,1,0,1,3,0,0.4,1.1284034825656,2.12744813744239,0.97
1763,"3_5_5_0_00100011_2_0",3,5,0,5,4,-3,2,0,0,"0",0,0,-3,0.03125,0.228611111,0.24609375,0.22,0,0,0,1,0,1,3,0,0.4,1.1284034825656,2.12744813744239,0.97
1764,"3_5_5_0_00100101_1_0",3,5,0,5,4,-4,1,1,0,"0",0.090909091,0.133333333,-3,0.00390625,0.158055556,0.205078125,0.368055556,1,1,1,2,0,1,3,0,0.4,1.1284034825656,1.07760811750107,0.97
1765,"3_5_5_0_00110010_2_0",3,5,0,5,3,-3,2,1,0,"0",0,0,-1,0.03125,0.228611111,0.1171875,0.248611111,2,0,0,1,1,1,3,0,0.4,1.1284034825656,1.63161648471035,0.97
1766,"3_5_5_0_00111110_7_1",3,5,0,5,4,2,7,0,0,"1",0.25,0.366666667,1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,7,0,0.4,1.1284034825656,-0.182314343510417,0.97
1767,"3_5_5_0_01000011_2_0",3,5,0,5,4,-3,2,0,0,"0",0,0,-3,0.03125,0.228611111,0.24609375,0.22,0,0,0,1,0,1,3,0,0.4,1.1284034825656,2.12744813744239,0.97
1768,"3_5_5_0_01000110_3_1",3,5,0,5,4,-2,3,0,0,"1",0.25,0.366666667,-3,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,-0.182314343510417,0.97
1769,"3_5_5_0_01010010_3_1",3,5,0,5,2,-2,3,0,0,"1",0.25,0.366666667,-1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,0.096524160692095,0.97
1770,"3_5_5_0_01110101_7_1",3,5,0,5,4,2,7,0,0,"1",0.25,0.366666667,1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,7,0,0.4,1.1284034825656,-0.182314343510417,0.97
